ID,Rank,Name,Symbol,Slug,Market_pairs,Added,Tags,Max_supply,Circulating_supply,Last_updated,Platform,Price,Volume,Market_cap,Hour_change,Day_change,Week_change,Last_updated_quote
1,1,Bitcoin,BTC,bitcoin,7789,2013-04-28T00:00:00.000Z,['mineable'],21000000,18071962,2019-11-28T14:27:36.000Z,,7551.28246258,21416781900.673,136466489715.01219,0.0119825,3.78589,-3.54522,2019-11-28T14:27:36.000Z
1027,2,Ethereum,ETH,ethereum,5366,2015-08-07T00:00:00.000Z,['mineable'],,108724457.3115,2019-11-28T14:28:25.000Z,,152.685293601,7981322048.69076,16600625686.215769,-0.203852,2.60792,-8.49891,2019-11-28T14:28:25.000Z
52,3,XRP,XRP,ripple,507,2013-08-04T00:00:00.000Z,[],100000000000,43299885509,2019-11-28T14:28:06.000Z,,0.227542556634,1421168020.23888,9852566650.67735,-0.016902,2.54637,-7.12085,2019-11-28T14:28:06.000Z
825,4,Tether,USDT,tether,3939,2015-02-25T00:00:00.000Z,[],,4108044456.1,2019-11-28T14:28:20.000Z,"{'id': 83, 'name': 'Omni', 'symbol': 'OMNI', 'slug': 'omni', 'token_address': '31'}",1.01335368929,24148017931.983,4162902005.356266,0.00782912,0.772392,0.799564,2019-11-28T14:28:20.000Z
1831,5,Bitcoin Cash,BCH,bitcoin-cash,447,2017-07-23T00:00:00.000Z,['mineable'],21000000,18137650,2019-11-28T14:28:08.000Z,,221.097550775,1622884653.64607,4010189991.814179,0.13399,3.41748,-4.93631,2019-11-28T14:28:08.000Z
2,6,Litecoin,LTC,litecoin,560,2013-04-28T00:00:00.000Z,['mineable'],84000000,63725987.8112525,2019-11-28T14:28:05.000Z,,47.4951886326,2827676292.39935,3026677811.8942056,-0.056874,0.742531,-8.54938,2019-11-28T14:28:05.000Z
1765,7,EOS,EOS,eos,397,2017-07-01T00:00:00.000Z,[],,942081085.8939,2019-11-28T14:28:08.000Z,,2.67829816934,1727716447.90105,2523174047.719472,-0.193945,1.40666,-8.14046,2019-11-28T14:28:08.000Z
1839,8,Binance Coin,BNB,binance-coin,280,2017-07-25T00:00:00.000Z,[],187536713,155536713,2019-11-28T14:28:08.000Z,,15.9249479668,214951251.739962,2476914061.452105,0.00497757,2.26377,-7.00954,2019-11-28T14:28:08.000Z
3602,9,Bitcoin SV,BSV,bitcoin-sv,158,2018-11-09T00:00:00.000Z,['mineable'],21000000,18068415,2019-11-28T14:28:12.000Z,,108.119575716,397920779.88563,1953549363.6606102,-0.0477579,1.1486,6.58912,2019-11-28T14:28:12.000Z
512,10,Stellar,XLM,stellar,307,2014-08-05T00:00:00.000Z,[],,20054779553.7,2019-11-28T14:28:02.000Z,,0.0585461060278,237026423.911032,1174129250.1150758,-0.108927,0.103108,-5.74067,2019-11-28T14:28:02.000Z
1958,11,TRON,TRX,tron,300,2017-09-13T00:00:00.000Z,['mineable'],,66682072191.4,2019-11-28T14:28:07.000Z,,0.0161858263632,1638502123.66946,1079304442.0283678,-0.126723,4.84758,4.13295,2019-11-28T14:28:07.000Z
2010,12,Cardano,ADA,cardano,118,2017-10-01T00:00:00.000Z,['mineable'],45000000000,25927070538,2019-11-28T14:28:05.000Z,,0.0391107049728,72984384.0345515,1014026006.6206931,0.100997,2.14522,0.622469,2019-11-28T14:28:05.000Z
328,13,Monero,XMR,monero,129,2014-05-21T00:00:00.000Z,['mineable'],,17328960.9719365,2019-11-28T14:28:02.000Z,,55.1580125599,150728747.751752,955831046.9400905,-0.421905,4.3726,-0.991371,2019-11-28T14:28:02.000Z
3957,14,UNUS SED LEO,LEO,unus-sed-leo,27,2019-05-21T00:00:00.000Z,[],,999498892.9,2019-11-28T14:28:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3'}",0.949142380919,11913066.4473265,948666758.9330106,-0.438375,4.8859,-0.260645,2019-11-28T14:28:13.000Z
2011,15,Tezos,XTZ,tezos,55,2017-10-02T00:00:00.000Z,[],,660373611.97278,2019-11-28T14:28:05.000Z,,1.27758776494,46567576.0309929,843685246.9456588,0.0693833,5.60435,3.95428,2019-11-28T14:28:05.000Z
1975,16,Chainlink,LINK,chainlink,121,2017-09-20T00:00:00.000Z,[],,350000000,2019-11-28T14:28:04.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x514910771af9ca656af840dff83e8264ecf986ca'}",2.26043036407,141390148.860005,791150627.4245,0.690549,0.702572,-12.9666,2019-11-28T14:28:04.000Z
3794,17,Cosmos,ATOM,cosmos,99,2019-03-14T00:00:00.000Z,[],,190688439.2,2019-11-28T14:28:12.000Z,,3.68093283919,158275404.536025,701911337.9051657,0.596535,3.93804,13.2502,2019-11-28T14:28:12.000Z
1376,18,NEO,NEO,neo,225,2016-09-08T00:00:00.000Z,[],100000000,70538831,2019-11-28T14:28:03.000Z,,9.47669184286,389620764.22342,668474764.3425801,-0.322896,2.48612,-14.9522,2019-11-28T14:28:03.000Z
2502,19,Huobi Token,HT,huobi-token,130,2018-02-03T00:00:00.000Z,[],,241284046.971921,2019-11-28T14:28:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6f259637dcd74c767781e37bc6133cd6a68aa161'}",2.68060045072,124777105.634447,646786125.0644771,0.821203,4.83277,-15.6684,2019-11-28T14:28:08.000Z
1720,20,IOTA,MIOTA,iota,48,2017-06-13T00:00:00.000Z,[],2779530283,2779530283,2019-11-28T14:28:04.000Z,,0.21634413485,7790584.74274423,601335074.3650107,-0.0543205,2.35891,-6.16186,2019-11-28T14:28:04.000Z
1518,21,Maker,MKR,maker,73,2017-01-29T00:00:00.000Z,[],,1000000,2019-11-28T14:28:02.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2'}",554.537817038,4641200.98645699,554537817.038,0.514119,2.28095,-0.0397106,2019-11-28T14:28:02.000Z
131,22,Dash,DASH,dash,272,2014-02-14T00:00:00.000Z,['mineable'],18900000,9177028.47829269,2019-11-28T14:28:02.000Z,,51.3475467157,390666155.32184,471217898.5004432,0.745255,1.03229,-17.112,2019-11-28T14:28:02.000Z
3408,23,USD Coin,USDC,usd-coin,182,2018-10-08T00:00:00.000Z,[],,455364106.967139,2019-11-28T14:28:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48'}",1.01532119269,325912803.505181,462340828.19409233,-0.0543077,0.721766,0.739939,2019-11-28T14:28:11.000Z
1321,24,Ethereum Classic,ETC,ethereum-classic,224,2016-07-24T00:00:00.000Z,['mineable'],210000000,115443706,2019-11-28T14:28:05.000Z,,3.98496404214,560612964.179983,460039017.30138177,0.0874001,2.75132,-6.13051,2019-11-28T14:28:05.000Z
2566,25,Ontology,ONT,ontology,107,2018-03-08T00:00:00.000Z,[],,637351170,2019-11-28T14:28:07.000Z,,0.647686513638,106529673.267569,412803757.26040024,-0.0700505,3.67496,-4.33777,2019-11-28T14:28:07.000Z
3296,26,MINDOL,MIN,mindol,13,2019-03-29T00:00:00.000Z,[],,141690716,2019-11-28T14:28:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d64d850c8368008afb39224e92ad0dceff3cf38'}",2.60404515812,6308434.77936303,368969022.950356,3.32111,14.6025,35.228,2019-11-28T14:28:10.000Z
3077,27,VeChain,VET,vechain,85,2017-08-22T00:00:00.000Z,[],,55454734800,2019-11-28T14:28:10.000Z,,0.00656275731983,89940454.0024565,363935966.72793144,0.385911,2.01627,12.8107,2019-11-28T14:28:10.000Z
3635,28,Crypto.com Coin,CRO,crypto-com-coin,38,2018-12-14T00:00:00.000Z,[],,11973515981.7352,2019-11-28T14:28:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b'}",0.028961194859,4350826.78945497,346767329.4943838,-0.352077,4.21005,-10.756,2019-11-28T14:28:11.000Z
873,29,NEM,XEM,nem,96,2015-04-01T00:00:00.000Z,[],,8999999999,2019-11-28T14:28:02.000Z,,0.0370327169119,41909385.1799415,333294452.1700673,0.0726605,2.25872,-4.19608,2019-11-28T14:28:02.000Z
74,30,Dogecoin,DOGE,dogecoin,289,2013-12-15T00:00:00.000Z,['mineable'],,122244140680.222,2019-11-28T14:28:02.000Z,,0.00233896886312,93743809.6038131,285925238.74990016,0.00319193,2.18316,-4.0839,2019-11-28T14:28:02.000Z
1697,31,Basic Attention Token,BAT,basic-attention-token,161,2017-06-01T00:00:00.000Z,[],,1356449188.9763,2019-11-28T14:28:03.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d8775f648430679a709e98d2b0cb6250d2887ef'}",0.20842487172,62040999.0407285,282717748.20708334,0.108924,3.29669,-7.27256,2019-11-28T14:28:03.000Z
1437,32,Zcash,ZEC,zcash,223,2016-10-29T00:00:00.000Z,['mineable'],,7949543.75,2019-11-28T14:28:06.000Z,,28.9137555606,175549745.252028,229851164.80579546,-0.526748,1.85465,-10.0018,2019-11-28T14:28:06.000Z
2586,33,Synthetix Network Token,SNX,synthetix-network-token,7,2018-03-14T00:00:00.000Z,[],,148336454.075791,2019-11-28T14:28:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc011a72400e58ecd99ee497cf89e3775d4bd732f'}",1.50326130298,784826.539698083,222988451.2334065,2.65882,6.6737,34.4005,2019-11-28T14:28:08.000Z
3330,34,Paxos Standard,PAX,paxos-standard,97,2018-09-27T00:00:00.000Z,[],,208098011.128255,2019-11-28T14:28:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e870d67f660d95d5be530380d0ec0bd388289e1'}",1.01500822047,259323924.084757,211221191.95863637,0.125749,0.855372,0.578879,2019-11-28T14:28:11.000Z
1168,35,Decred,DCR,decred,47,2016-02-10T00:00:00.000Z,['mineable'],21000000,10738518.4885218,2019-11-28T14:28:03.000Z,,18.2117507767,12485711.0585436,195567222.4239442,-1.24497,2.70004,-4.94287,2019-11-28T14:28:03.000Z
3662,36,HedgeTrade,HEDG,hedgetrade,8,2019-01-03T00:00:00.000Z,[],,288114855.057208,2019-11-28T14:28:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF1290473E210b2108A85237fbCd7b6eb42Cc654F'}",0.649950101693,276215.955232342,187260279.3436963,-0.909652,4.05358,0.39998,2019-11-28T14:28:11.000Z
1684,37,Qtum,QTUM,qtum,177,2017-05-24T00:00:00.000Z,[],107822406,96196844.0484598,2019-11-28T14:28:03.000Z,,1.84337503604,355085665.061152,177326860.86476386,0.70897,9.91265,2.74641,2019-11-28T14:28:03.000Z
2563,38,TrueUSD,TUSD,trueusd,148,2018-03-06T00:00:00.000Z,[],,162957949.91,2019-11-28T14:28:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0000000000085d4780B73119b644AE5ecd22b376'}",1.01268302815,309512625.666858,165024750.17597485,-0.0236167,0.6586,0.494519,2019-11-28T14:28:08.000Z
1896,39,0x,ZRX,0x,178,2017-08-16T00:00:00.000Z,[],,602160071.148669,2019-11-28T14:28:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe41d2489571d322189246dafa5ebde1f4699f498'}",0.272900407911,35208842.2648398,164329729.04418856,0.904783,9.08149,8.00838,2019-11-28T14:28:07.000Z
2585,40,Centrality,CENNZ,centrality,2,2018-03-13T00:00:00.000Z,[],,1069176371.64951,2019-11-28T14:28:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1122b6a0e00dce0563082b6e2953f3a943855c1f'}",0.149888207215,545993.658287789,160256929.54318362,-0.610904,7.94335,-11.311,2019-11-28T14:28:07.000Z
2682,41,Holo,HOT,holo,62,2018-04-29T00:00:00.000Z,[],,161294841454.214,2019-11-28T14:28:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6c6ee5e31d828de241282b9606c8e98ea48526e2'}",0.000831741609366,10883935.754122,134155631.01356176,-0.192738,2.916,-3.25506,2019-11-28T14:28:08.000Z
1104,42,Augur,REP,augur,69,2015-10-27T00:00:00.000Z,[],,11000000,2019-11-28T14:28:04.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1985365e9f78359a9b6ad760e32412f4a445e862'}",11.2865811648,9387633.94866049,124152392.81279999,-0.0991183,1.10448,-1.68575,2019-11-28T14:28:04.000Z
4030,43,Algorand,ALGO,algorand,59,2019-06-20T00:00:00.000Z,['mineable'],,448119532.715235,2019-11-28T14:28:13.000Z,,0.260124963987,113246993.339215,116567077.30942178,-2.05041,16.2134,7.62534,2019-11-28T14:28:13.000Z
2083,44,Bitcoin Gold,BTG,bitcoin-gold,84,2017-10-23T00:00:00.000Z,['mineable'],21000000,17513923.589,2019-11-28T14:28:05.000Z,,6.6138571343,10707960.4932592,115834588.47869273,-0.305869,3.7416,-6.97728,2019-11-28T14:28:05.000Z
2577,45,Ravencoin,RVN,ravencoin,46,2018-03-10T00:00:00.000Z,['mineable'],21000000000,4952390000,2019-11-28T14:28:07.000Z,,0.0228894147775,6140315.25257278,113357308.84994322,0.259256,3.54063,-1.41201,2019-11-28T14:28:07.000Z
1567,46,Nano,NANO,nano,50,2017-03-06T00:00:00.000Z,[],133248297.197,133248297.197,2019-11-28T14:28:03.000Z,,0.83668532172,2771098.76500942,111486894.40891412,-0.0794263,2.33889,-4.25104,2019-11-28T14:28:03.000Z
1808,47,OmiseGO,OMG,omisego,204,2017-07-14T00:00:00.000Z,[],,140245398.245133,2019-11-28T14:28:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd26114cd6EE289AccF82350c8d8487fedB8A0C07'}",0.784025326715,51066316.1386836,109955944.1794157,0.603323,2.32806,-6.27529,2019-11-28T14:28:06.000Z
2453,48,EDUCare,EKT,educare,6,2018-01-23T00:00:00.000Z,[],,1000000000,2019-11-28T14:28:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4ecdb6385f3db3847f9c4a9bf3f9917bb27a5452'}",0.105379967022,5352751.6533782,105379967.022,-0.368137,-0.904965,25.8268,2019-11-28T14:28:08.000Z
3704,49,V Systems,VSYS,v-systems,33,2019-03-05T00:00:00.000Z,[],,1862217790,2019-11-28T14:28:12.000Z,,0.0554282073732,2369286.18032467,103219393.83818221,-1.25322,7.47652,-15.8845,2019-11-28T14:28:12.000Z
2830,50,Seele,SEELE,seele,14,2018-05-31T00:00:00.000Z,[],,699462206.289478,2019-11-28T14:28:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb1eef147028e9f480dbc5ccaa3277d417d1b85f0'}",0.145246825472,44367057.3639306,101594665.00118786,0.0996826,8.44979,2.8989,2019-11-28T14:28:08.000Z
3437,51,ABBC Coin,ABBC,abbc-coin,39,2018-10-12T00:00:00.000Z,['mineable'],,556626634.357622,2019-11-28T14:28:11.000Z,,0.179532380547,46421055.5022656,99932504.74208842,-0.0948792,-0.283681,-11.4847,2019-11-28T14:28:11.000Z
109,52,DigiByte,DGB,digibyte,79,2014-02-06T00:00:00.000Z,['mineable'],21000000000,12540459200.0776,2019-11-28T14:28:02.000Z,,0.00708908971775,1462736.82247769,88900440.3711335,0.609608,6.36045,-0.756444,2019-11-28T14:28:02.000Z
3351,53,ZB,ZB,zb,10,2018-09-27T00:00:00.000Z,[],,463288810,2019-11-28T14:28:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbd0793332e9fb844a52a205a233ef27a5b34b927'}",0.191518361834,231202040.084814,88728313.94722328,-0.174938,0.629322,-18.0705,2019-11-28T14:28:11.000Z
2308,54,Single Collateral DAI ,SAI,single-collateral-dai,81,2017-12-24T00:00:00.000Z,[],,85167642.7178077,2019-11-28T14:28:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359'}",1.01221057696,4313670.33270423,86207588.77371527,0.0393998,0.116551,0.520774,2019-11-28T14:28:06.000Z
1521,55,Komodo,KMD,komodo,23,2017-02-05T00:00:00.000Z,['mineable'],200000000,117136671.29544,2019-11-28T14:28:02.000Z,,0.732375443664,3839826.62296433,85788021.609322,2.4452,6.55701,0.24925,2019-11-28T14:28:02.000Z
1214,56,Lisk,LSK,lisk,62,2016-04-06T00:00:00.000Z,[],,121726964.812821,2019-11-28T14:28:02.000Z,,0.69256315707,1143323.54669002,84303611.05131611,-3.20651,3.74761,-2.89204,2019-11-28T14:28:02.000Z
2087,57,KuCoin Shares,KCS,kucoin-shares,15,2017-10-24T00:00:00.000Z,[],,82363551,2019-11-28T14:28:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x039b5649a59967e3e936d7471f9c3700100ee1ab'}",0.999289437247,5399546.02652512,82305026.52845459,-0.108657,4.85371,-9.9855,2019-11-28T14:28:05.000Z
4195,58,FTX Token,FTT,ftx-token,13,2019-07-31T00:00:00.000Z,[],,52398179.9327723,2019-11-28T14:28:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9'}",1.45716368048,6489330.4151301,76352724.72129177,-0.0697618,3.58862,2.01684,2019-11-28T14:28:13.000Z
1866,59,Bytom,BTM,bytom,49,2017-08-08T00:00:00.000Z,['mineable'],,1002499275,2019-11-28T14:28:04.000Z,,0.0761347394588,12552936.5819287,76325021.1097609,-0.547529,6.28573,-12.9943,2019-11-28T14:28:04.000Z
4279,60,Swipe,SXP,swipe,9,2019-08-26T00:00:00.000Z,[],,61135911.166,2019-11-28T14:28:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9'}",1.22276419267,7290624.86295701,74754803.06003882,-0.082615,4.56164,0.906397,2019-11-28T14:28:13.000Z
4172,61,LUNA,LUNA,luna,10,2019-07-26T00:00:00.000Z,[],,287765804.430561,2019-11-28T14:28:13.000Z,,0.256482724134,1186686.04352763,73806957.43296216,-1.72554,11.125,-15.1122,2019-11-28T14:28:13.000Z
3155,62,Quant,QNT,quant,18,2018-08-10T00:00:00.000Z,[],,12072738,2019-11-28T14:28:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}",6.082908802,3130285.91706731,73437364.24443989,-0.498023,4.66632,-0.545404,2019-11-28T14:28:09.000Z
2222,63,Bitcoin Diamond,BCD,bitcoin-diamond,25,2017-11-24T00:00:00.000Z,['mineable'],210000000,186492897.953,2019-11-28T14:28:06.000Z,,0.391422070845,17364738.1838212,72997436.31464852,0.637933,3.02796,-7.14929,2019-11-28T14:28:06.000Z
2099,64,ICON,ICX,icon,62,2017-10-27T00:00:00.000Z,[],,506622647.816308,2019-11-28T14:28:05.000Z,,0.140238922704,6562392.96759455,71048214.34720704,1.54259,4.84719,-3.70376,2019-11-28T14:28:05.000Z
2416,65,THETA,THETA,theta,30,2018-01-17T00:00:00.000Z,[],,870502690,2019-11-28T14:28:06.000Z,,0.0809609494393,1424425.47984601,70476724.27186464,1.51681,5.47226,-2.47732,2019-11-28T14:28:06.000Z
2405,66,IOST,IOST,iostoken,84,2018-01-16T00:00:00.000Z,[],,12013965608.8475,2019-11-28T14:28:07.000Z,,0.00572521525754,31751314.6050282,68782539.20733455,-0.175335,7.66877,2.05378,2019-11-28T14:28:07.000Z
3718,67,BitTorrent,BTT,bittorrent,131,2019-01-31T00:00:00.000Z,[],,212116500000,2019-11-28T14:28:12.000Z,"{'id': 1958, 'name': 'TRON', 'symbol': 'TRX', 'slug': 'tron', 'token_address': '1002000'}",0.000324223577043,110729984.767685,68773170.3798415,0.273555,4.43128,-9.31498,2019-11-28T14:28:12.000Z
1042,68,Siacoin,SC,siacoin,38,2015-08-26T00:00:00.000Z,['mineable'],,41817047634,2019-11-28T14:28:03.000Z,,0.00163032540142,2537368.27773655,68175394.97010031,0.965991,4.63555,-4.93817,2019-11-28T14:28:03.000Z
693,69,Verge,XVG,verge,59,2014-10-25T00:00:00.000Z,['mineable'],16555000000,16076167229.1206,2019-11-28T14:28:02.000Z,,0.00421730391023,3075058.21852748,67798082.9168817,-0.287627,7.75954,7.88642,2019-11-28T14:28:02.000Z
1776,70,MCO,MCO,crypto-com,57,2017-07-03T00:00:00.000Z,[],,15793831.0949625,2019-11-28T14:28:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb63b606ac810a52cca15e44bb630fd42d8d1d83d'}",4.10084256868,43828449.7460087,64768014.876764074,-0.0394773,4.90963,-1.02717,2019-11-28T14:28:05.000Z
1274,71,Waves,WAVES,waves,142,2016-06-02T00:00:00.000Z,[],,100453798,2019-11-28T14:28:05.000Z,,0.630560044644,15025886.485534,63342151.35153935,1.50587,3.90594,-6.5545,2019-11-28T14:28:05.000Z
3890,72,Matic Network,MATIC,matic-network,32,2019-04-28T00:00:00.000Z,[],,2491736651,2019-11-28T14:28:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0'}",0.0251165480396,56377462.050076,62583823.29687352,0.273873,5.73052,79.0921,2019-11-28T14:28:12.000Z
213,73,MonaCoin,MONA,monacoin,22,2014-03-20T00:00:00.000Z,['mineable'],,65729674.8711679,2019-11-28T14:28:02.000Z,,0.917871962444,754669.815649068,60331425.66480496,-0.161928,0.914627,-4.21246,2019-11-28T14:28:02.000Z
463,74,BitShares,BTS,bitshares,84,2014-07-21T00:00:00.000Z,[],3600570502,2748620000,2019-11-28T14:28:02.000Z,,0.0215394931183,1386442.39108014,59203881.57482175,-0.101858,4.20031,-5.87381,2019-11-28T14:28:02.000Z
372,75,Bytecoin,BCN,bytecoin-bcn,11,2014-06-17T00:00:00.000Z,['mineable'],184470000000,184066828814.059,2019-11-28T14:28:02.000Z,,0.000312045467283,3607.15162705871,57437219.608583,-4.21762,-2.05706,-8.95803,2019-11-28T14:28:02.000Z
1637,76,iExec RLC,RLC,rlc,16,2017-04-20T00:00:00.000Z,[],,80070793.2387674,2019-11-28T14:28:03.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x607f4c5bb672230e8672085532f7e901544a7375'}",0.69758160493,1616534.30029411,55855912.45551755,-0.54911,9.88556,2.76788,2019-11-28T14:28:03.000Z
291,77,MaidSafeCoin,MAID,maidsafecoin,6,2014-04-28T00:00:00.000Z,[],,452552412,2019-11-28T14:28:02.000Z,"{'id': 83, 'name': 'Omni', 'symbol': 'OMNI', 'slug': 'omni', 'token_address': '3'}",0.119758922935,357249.920220862,54197189.43275637,-0.108856,11.0802,4.52427,2019-11-28T14:28:02.000Z
1903,78,HyperCash,HC,hypercash,32,2017-08-20T00:00:00.000Z,['mineable'],84000000,44440566.593052,2019-11-28T14:28:04.000Z,,1.21528358008,2589879.57413424,54007890.86998788,0.393627,3.99689,-14.9717,2019-11-28T14:28:04.000Z
3139,79,DxChain Token,DX,dxchain-token,8,2018-08-10T00:00:00.000Z,[],,49999999999.6862,2019-11-28T14:28:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x973e52691176d36453868D9d86572788d27041A9'}",0.00107463095313,1090682.50896585,53731547.65616279,4.35573,2.46881,-22.5626,2019-11-28T14:28:09.000Z
2694,80,Nexo,NEXO,nexo,21,2018-05-01T00:00:00.000Z,[],,560000011,2019-11-28T14:28:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206'}",0.0943513386512,8347837.77149401,52836750.68253673,-1.30477,2.79784,-4.65023,2019-11-28T14:28:09.000Z
1320,81,Ardor,ARDR,ardor,25,2016-07-23T00:00:00.000Z,[],998999495,998999495,2019-11-28T14:28:02.000Z,,0.0520761437952,2423332.89827499,52024041.35295218,-0.678569,1.024,7.82557,2019-11-28T14:28:02.000Z
2441,82,Molecular Future,MOF,molecular-future,11,2018-01-20T00:00:00.000Z,[],,43977788.5443959,2019-11-28T14:28:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x653430560be843c4a3d143d0110e896c2ab8ac0d'}",1.15845087099,24306046.2125526,50946107.44346948,3.50778,8.01594,42.2108,2019-11-28T14:28:07.000Z
4079,83,Silverway,SLV,silverway,5,2019-07-03T00:00:00.000Z,[],,100000000,2019-11-28T14:28:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4c1c4957d22d8f373aed54d0853b090666f6f9de'}",0.504185301362,7006764.33835319,50418530.1362,0.428541,-12.5756,-40.2318,2019-11-28T14:28:13.000Z
1230,84,Steem,STEEM,steem,33,2016-04-18T00:00:00.000Z,[],,352474487.906,2019-11-28T14:28:04.000Z,,0.140258633702,3318889.52478937,49437590.08850769,-0.255716,-0.222622,10.2847,2019-11-28T14:28:04.000Z
1700,85,Aeternity,AE,aeternity,51,2017-06-01T00:00:00.000Z,['mineable'],,292544442.5,2019-11-28T14:28:05.000Z,,0.164208357374,20947851.2612391,48038242.36181759,0.115431,4.08175,-9.00085,2019-11-28T14:28:05.000Z
3724,86,SOLVE,SOLVE,solve,9,2019-02-04T00:00:00.000Z,[],1000000000,327423172.424021,2019-11-28T14:28:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x446c9033e7516d820cc9a2ce2d0b7328b579406f'}",0.145306849851,4931603.65478341,47576829.753155306,1.13071,25.4691,32.7399,2019-11-28T14:28:12.000Z
2469,87,Zilliqa,ZIL,zilliqa,104,2018-01-25T00:00:00.000Z,['mineable'],,8687360058.0875,2019-11-28T14:28:07.000Z,,0.00536783939613,10199105.6644763,46632353.56816828,-0.310578,4.95556,0.694663,2019-11-28T14:28:07.000Z
