ID,Rank,Name,Symbol,Slug,Market_pairs,Added,Tags,Max_supply,Circulating_supply,Last_updated,Platform,Price,Volume,Market_cap,Hour_change,Day_change,Week_change,Last_updated_quote
3408,24,USD Coin,USDC,usd-coin,183,2018-10-08T00:00:00.000Z,[],,452358087.351049,2019-11-29T13:39:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48'}",1.00754766909,244772513.835151,455772336.50456005,-0.0253835,-0.771075,0.274989,2019-11-29T13:39:12.000Z
2566,25,Ontology,ONT,ontology,107,2018-03-08T00:00:00.000Z,[],,637351170,2019-11-29T13:39:08.000Z,,0.670278153697,100589588.02083,427202565.48422277,0.808879,3.23582,10.3474,2019-11-29T13:39:08.000Z
3296,26,MINDOL,MIN,mindol,13,2019-03-29T00:00:00.000Z,[],,141690716,2019-11-29T13:39:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d64d850c8368008afb39224e92ad0dceff3cf38'}",3.00860157984,7550743.62364602,426290912.00626075,-5.06506,19.3439,78.37,2019-11-29T13:39:11.000Z
3077,27,VeChain,VET,vechain,85,2017-08-22T00:00:00.000Z,[],,55454734800,2019-11-29T13:39:11.000Z,,0.00641875724055,75532779.6216166,355950480.52028006,0.0379538,-1.97722,23.5247,2019-11-29T13:39:11.000Z
3635,28,Crypto.com Coin,CRO,crypto-com-coin,38,2018-12-14T00:00:00.000Z,[],,11995433789.9543,2019-11-29T13:39:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b'}",0.0278629545153,3998526.62448408,334228226.0807893,0.931463,-3.90909,-8.03489,2019-11-29T13:39:12.000Z
873,29,NEM,XEM,nem,96,2015-04-01T00:00:00.000Z,[],,8999999999,2019-11-29T13:39:03.000Z,,0.0362012988135,29032789.1616771,325811689.2852987,-0.49232,-1.74347,0.53929,2019-11-29T13:39:03.000Z
74,30,Dogecoin,DOGE,dogecoin,289,2013-12-15T00:00:00.000Z,['mineable'],,122257922142.284,2019-11-29T13:39:04.000Z,,0.00233532177016,93308337.1738228,285511587.15340215,0.241473,-0.270807,-1.50469,2019-11-29T13:39:04.000Z
1697,31,Basic Attention Token,BAT,basic-attention-token,161,2017-06-01T00:00:00.000Z,[],,1356449188.9763,2019-11-29T13:39:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d8775f648430679a709e98d2b0cb6250d2887ef'}",0.209898406012,52485426.7544707,284716522.60239553,-0.0299709,0.717305,1.47894,2019-11-29T13:39:05.000Z
1437,32,Zcash,ZEC,zcash,223,2016-10-29T00:00:00.000Z,['mineable'],,7956481.25,2019-11-29T13:39:05.000Z,,29.0484799776,126770994.992347,231123686.2827748,0.147159,0.101289,-1.73434,2019-11-29T13:39:05.000Z
2586,33,Synthetix Network Token,SNX,synthetix-network-token,7,2018-03-14T00:00:00.000Z,[],,148338954.075791,2019-11-29T13:39:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc011a72400e58ecd99ee497cf89e3775d4bd732f'}",1.43250024829,280295.180577932,212495588.5446495,0.539192,-3.97384,30.7555,2019-11-29T13:39:08.000Z
3330,34,Paxos Standard,PAX,paxos-standard,97,2018-09-27T00:00:00.000Z,[],,207591253.970902,2019-11-29T13:39:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e870d67f660d95d5be530380d0ec0bd388289e1'}",0.998078202215,180809102.014848,207192305.55883533,-0.335642,-1.61372,-0.72653,2019-11-29T13:39:12.000Z
1168,35,Decred,DCR,decred,47,2016-02-10T00:00:00.000Z,['mineable'],21000000,10742553.0713806,2019-11-29T13:39:04.000Z,,19.0185504117,12589482.5250946,204307787.13841462,1.02955,3.54302,13.2511,2019-11-29T13:39:04.000Z
3662,36,HedgeTrade,HEDG,hedgetrade,8,2019-01-03T00:00:00.000Z,[],,288114855.057208,2019-11-29T13:39:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF1290473E210b2108A85237fbCd7b6eb42Cc654F'}",0.661264464969,286100.547994434,190520115.47902563,0.431353,1.19423,9.59381,2019-11-29T13:39:13.000Z
1684,37,Qtum,QTUM,qtum,177,2017-05-24T00:00:00.000Z,[],107822406,96199212.0484598,2019-11-29T13:39:06.000Z,,1.87398100161,324351825.923497,180275495.74866548,0.505618,2.11378,13.1668,2019-11-29T13:39:06.000Z
1896,38,0x,ZRX,0x,178,2017-08-16T00:00:00.000Z,[],,602160071.148669,2019-11-29T13:39:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe41d2489571d322189246dafa5ebde1f4699f498'}",0.278366494989,20273351.1523233,167621188.42798185,0.37028,2.36578,16.9538,2019-11-29T13:39:06.000Z
2585,39,Centrality,CENNZ,centrality,2,2018-03-13T00:00:00.000Z,[],,1069176371.64951,2019-11-29T13:39:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1122b6a0e00dce0563082b6e2953f3a943855c1f'}",0.151939852119,478855.195504843,162450499.79755554,1.2324,1.32532,-3.22948,2019-11-29T13:39:08.000Z
2563,40,TrueUSD,TUSD,trueusd,148,2018-03-06T00:00:00.000Z,[],,162738334.93,2019-11-29T13:39:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0000000000085d4780B73119b644AE5ecd22b376'}",0.995775094879,227191357.675057,162050780.90537122,-0.474951,-1.68801,-0.839945,2019-11-29T13:39:09.000Z
2682,41,Holo,HOT,holo,62,2018-04-29T00:00:00.000Z,[],,161294841454.214,2019-11-29T13:39:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6c6ee5e31d828de241282b9606c8e98ea48526e2'}",0.00083458476227,11637421.4523394,134614216.91044253,0.938019,0.205721,3.65136,2019-11-29T13:39:09.000Z
4030,42,Algorand,ALGO,algorand,59,2019-06-20T00:00:00.000Z,['mineable'],,449189654.922298,2019-11-29T13:39:14.000Z,,0.281615483375,149453530.092568,126498761.7979924,0.0775574,6.32154,26.7769,2019-11-29T13:39:14.000Z
1104,43,Augur,REP,augur,69,2015-10-27T00:00:00.000Z,[],,11000000,2019-11-29T13:39:04.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1985365e9f78359a9b6ad760e32412f4a445e862'}",11.3019059844,7528197.39549363,124320965.82839999,0.977288,-0.250265,6.48564,2019-11-29T13:39:04.000Z
1567,44,Nano,NANO,nano,50,2017-03-06T00:00:00.000Z,[],133248297.197,133248297.197,2019-11-29T13:39:04.000Z,,0.886554590838,3358486.61100148,118131889.60134655,1.23047,5.93183,11.7763,2019-11-29T13:39:04.000Z
2083,45,Bitcoin Gold,BTG,bitcoin-gold,84,2017-10-23T00:00:00.000Z,['mineable'],21000000,17513923.589,2019-11-29T13:39:06.000Z,,6.72695898408,12432168.3771886,117815445.63351421,0.586975,1.46952,2.22792,2019-11-29T13:39:06.000Z
2577,46,Ravencoin,RVN,ravencoin,46,2018-03-10T00:00:00.000Z,['mineable'],21000000000,4959315000,2019-11-29T13:39:08.000Z,,0.023176260147,4619290.73901866,114938374.5909193,0.268968,1.45946,7.76725,2019-11-29T13:39:08.000Z
1808,47,OmiseGO,OMG,omisego,204,2017-07-14T00:00:00.000Z,[],,140245398.245133,2019-11-29T13:39:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd26114cd6EE289AccF82350c8d8487fedB8A0C07'}",0.797801474178,47351934.8554875,111887985.4666478,0.178376,1.87152,2.35953,2019-11-29T13:39:06.000Z
2830,48,Seele,SEELE,seele,14,2018-05-31T00:00:00.000Z,[],,699462206.289478,2019-11-29T13:39:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb1eef147028e9f480dbc5ccaa3277d417d1b85f0'}",0.14721253804,36538490.407207,102969606.6509321,0.00482271,1.0635,1.62387,2019-11-29T13:39:09.000Z
3437,49,ABBC Coin,ABBC,abbc-coin,39,2018-10-12T00:00:00.000Z,['mineable'],,556626634.357622,2019-11-29T13:39:12.000Z,,0.182067459389,50486742.9870059,101343597.1457421,0.106796,1.63653,-6.42615,2019-11-29T13:39:12.000Z
3704,50,V Systems,VSYS,v-systems,33,2019-03-05T00:00:00.000Z,[],,1862975923,2019-11-29T13:39:12.000Z,,0.0543251178678,2341998.0755427,101206386.6018485,0.123034,-1.8778,-3.1469,2019-11-29T13:39:12.000Z
2453,51,EDUCare,EKT,educare,6,2018-01-23T00:00:00.000Z,[],,1000000000,2019-11-29T13:39:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4ecdb6385f3db3847f9c4a9bf3f9917bb27a5452'}",0.0966976914828,4999725.90336668,96697691.48279999,-2.95491,-8.29722,52.4102,2019-11-29T13:39:07.000Z
1521,52,Komodo,KMD,komodo,23,2017-02-05T00:00:00.000Z,['mineable'],200000000,117152153.64818,2019-11-29T13:39:04.000Z,,0.770206171315,4958323.80073264,90231311.72267133,1.10645,6.64235,16.6142,2019-11-29T13:39:04.000Z
3351,53,ZB,ZB,zb,10,2018-09-27T00:00:00.000Z,[],,463288810,2019-11-29T13:39:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbd0793332e9fb844a52a205a233ef27a5b34b927'}",0.194211901035,229489083.050375,89976200.51834291,-0.854625,1.23336,-11.5583,2019-11-29T13:39:11.000Z
1866,54,Bytom,BTM,bytom,49,2017-08-08T00:00:00.000Z,['mineable'],,1002499275,2019-11-29T13:39:05.000Z,,0.0876205034249,23343366.4128765,87839491.15859728,2.0425,14.766,13.8566,2019-11-29T13:39:05.000Z
109,55,DigiByte,DGB,digibyte,79,2014-02-06T00:00:00.000Z,['mineable'],21000000000,12544008547.3927,2019-11-29T13:39:03.000Z,,0.00688620342252,1323349.98544385,86380594.59117575,0.26479,-2.2934,5.68246,2019-11-29T13:39:03.000Z
1214,56,Lisk,LSK,lisk,62,2016-04-06T00:00:00.000Z,[],,121743760.812821,2019-11-29T13:39:04.000Z,,0.701138174361,1123971.58524453,85359198.19614357,0.660079,-0.682128,5.41947,2019-11-29T13:39:04.000Z
2308,57,Single Collateral DAI ,SAI,single-collateral-dai,81,2017-12-24T00:00:00.000Z,[],,84338113.842697,2019-11-29T13:39:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359'}",1.00661417666,2824038.97188503,84895941.02682379,-0.116172,-0.491747,-0.687645,2019-11-29T13:39:07.000Z
4172,58,LUNA,LUNA,luna,10,2019-07-26T00:00:00.000Z,[],,287765804.430561,2019-11-29T13:39:14.000Z,,0.293410932824,1197766.78104817,84433633.11281966,-0.112161,14.6272,13.4867,2019-11-29T13:39:14.000Z
2087,59,KuCoin Shares,KCS,kucoin-shares,15,2017-10-24T00:00:00.000Z,[],,82363551,2019-11-29T13:39:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x039b5649a59967e3e936d7471f9c3700100ee1ab'}",1.00070317024,5114142.9765105,82421466.59792392,0.443409,-0.0734889,-2.07621,2019-11-29T13:39:06.000Z
4195,60,FTX Token,FTT,ftx-token,13,2019-07-31T00:00:00.000Z,[],,52398179.9327723,2019-11-29T13:39:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9'}",1.48393562783,5318045.77624219,77755526.03568777,0.918678,1.78592,5.46338,2019-11-29T13:39:14.000Z
2222,61,Bitcoin Diamond,BCD,bitcoin-diamond,25,2017-11-24T00:00:00.000Z,['mineable'],210000000,186492897.953,2019-11-29T13:39:06.000Z,,0.399240239563,3670057.88533445,74455469.25555383,-1.45712,2.43099,2.84827,2019-11-29T13:39:06.000Z
4279,62,Swipe,SXP,swipe,9,2019-08-26T00:00:00.000Z,[],,61135911.166,2019-11-29T13:39:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9'}",1.19047342636,11332963.5325087,72780677.63942862,0.462393,-2.73287,8.63944,2019-11-29T13:39:14.000Z
3155,63,Quant,QNT,quant,18,2018-08-10T00:00:00.000Z,[],,12072738,2019-11-29T13:39:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}",6.01009946026,3105175.49493845,72558356.1376604,0.522005,-1.42679,11.7773,2019-11-29T13:39:11.000Z
2099,64,ICON,ICX,icon,62,2017-10-27T00:00:00.000Z,[],,506811227.192046,2019-11-29T13:39:06.000Z,,0.140626961833,5590754.60376666,71271323.10287175,0.786109,1.40031,4.82496,2019-11-29T13:39:06.000Z
2416,65,THETA,THETA,theta,30,2018-01-17T00:00:00.000Z,[],,870502690,2019-11-29T13:39:07.000Z,,0.0797959347586,963410.666377944,69462575.8584258,0.487459,-0.408361,5.10974,2019-11-29T13:39:07.000Z
1042,66,Siacoin,SC,siacoin,38,2015-08-26T00:00:00.000Z,['mineable'],,41817047634,2019-11-29T13:39:03.000Z,,0.00163404549532,2630303.98631273,68330958.31391957,-3.25247,1.05373,2.77174,2019-11-29T13:39:03.000Z
2405,67,IOST,IOST,iostoken,84,2018-01-16T00:00:00.000Z,[],,12013965608.8475,2019-11-29T13:39:07.000Z,,0.00564197625962,22493822.582838,67782508.74900873,0.355853,-1.5393,16.2445,2019-11-29T13:39:07.000Z
3718,68,BitTorrent,BTT,bittorrent,131,2019-01-31T00:00:00.000Z,[],,212116500000,2019-11-29T13:39:13.000Z,"{'id': 1958, 'name': 'TRON', 'symbol': 'TRX', 'slug': 'tron', 'token_address': '1002000'}",0.000319408348523,91332715.1945531,67751780.95947893,-0.842903,-1.39818,-0.430534,2019-11-29T13:39:13.000Z
693,69,Verge,XVG,verge,59,2014-10-25T00:00:00.000Z,['mineable'],16555000000,16077957189.1206,2019-11-29T13:39:03.000Z,,0.00412358597415,2166695.19372166,66298838.758041866,0.338346,-2.29086,9.73156,2019-11-29T13:39:03.000Z
372,70,Bytecoin,BCN,bytecoin-bcn,11,2014-06-17T00:00:00.000Z,['mineable'],184470000000,184066828814.059,2019-11-29T13:39:02.000Z,,0.000358683198334,6121.89940145397,66021678.866223544,0.748289,10.7462,10.8259,2019-11-29T13:39:02.000Z
1776,71,MCO,MCO,crypto-com,57,2017-07-03T00:00:00.000Z,[],,15793831.0949625,2019-11-29T13:39:05.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb63b606ac810a52cca15e44bb630fd42d8d1d83d'}",4.15573870084,49401425.1012561,65635035.11586585,0.304128,1.2134,8.70973,2019-11-29T13:39:05.000Z
1274,72,Waves,WAVES,waves,142,2016-06-02T00:00:00.000Z,[],,100462288,2019-11-29T13:39:05.000Z,,0.636642323261,13037627.7902007,63958544.432435684,0.740277,1.87611,1.30901,2019-11-29T13:39:05.000Z
213,73,MonaCoin,MONA,monacoin,22,2014-03-20T00:00:00.000Z,['mineable'],,65729674.8711679,2019-11-29T13:39:02.000Z,,0.932298084631,454953.091919013,61279649.9858082,0.563203,1.3449,3.64538,2019-11-29T13:39:02.000Z
3890,74,Matic Network,MATIC,matic-network,32,2019-04-28T00:00:00.000Z,[],,2500936651,2019-11-29T13:39:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0'}",0.0244952687644,43248611.8990399,61261115.42898344,0.167876,-2.57812,80.9638,2019-11-29T13:39:13.000Z
463,75,BitShares,BTS,bitshares,84,2014-07-21T00:00:00.000Z,[],3600570502,2748670000,2019-11-29T13:39:03.000Z,,0.0215393956109,1487333.84723678,59204690.5338125,1.03538,-0.0264697,3.01115,2019-11-29T13:39:03.000Z
1903,76,HyperCash,HC,hypercash,32,2017-08-20T00:00:00.000Z,['mineable'],84000000,44441379.841052,2019-11-29T13:39:05.000Z,,1.32056016593,5134536.25684961,58687515.937057786,0.970999,8.87377,-2.27171,2019-11-29T13:39:05.000Z
291,77,MaidSafeCoin,MAID,maidsafecoin,6,2014-04-28T00:00:00.000Z,[],,452552412,2019-11-29T13:39:02.000Z,"{'id': 83, 'name': 'Omni', 'symbol': 'OMNI', 'slug': 'omni', 'token_address': '3'}",0.121647000528,304786.697372471,55051643.50151167,0.911546,1.5553,10.4817,2019-11-29T13:39:02.000Z
2694,78,Nexo,NEXO,nexo,21,2018-05-01T00:00:00.000Z,[],,560000011,2019-11-29T13:39:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206'}",0.096477388522,7518617.98617099,54027338.633571275,-0.00888125,0.974524,9.1334,2019-11-29T13:39:09.000Z
1637,79,iExec RLC,RLC,rlc,16,2017-04-20T00:00:00.000Z,[],,80070793.2387674,2019-11-29T13:39:04.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x607f4c5bb672230e8672085532f7e901544a7375'}",0.671746548134,1263450.68958896,53787278.96449323,-0.789004,-4.74334,12.0619,2019-11-29T13:39:04.000Z
1320,80,Ardor,ARDR,ardor,25,2016-07-23T00:00:00.000Z,[],998999495,998999495,2019-11-29T13:39:04.000Z,,0.0529700176144,2751423.98866536,52917020.846926704,2.84495,0.0432466,18.5921,2019-11-29T13:39:04.000Z
3139,81,DxChain Token,DX,dxchain-token,8,2018-08-10T00:00:00.000Z,[],,49999999999.6862,2019-11-29T13:39:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x973e52691176d36453868D9d86572788d27041A9'}",0.00103932043357,1165460.86037552,51966021.67817387,0.00275256,-0.140662,-10.9931,2019-11-29T13:39:10.000Z
1700,82,Aeternity,AE,aeternity,51,2017-06-01T00:00:00.000Z,['mineable'],,292663380.5,2019-11-29T13:39:05.000Z,,0.170935504152,10129042.748172,50026562.49259611,0.215428,4.14832,5.75414,2019-11-29T13:39:05.000Z
1230,83,Steem,STEEM,steem,33,2016-04-18T00:00:00.000Z,[],,352558055.682,2019-11-29T13:39:04.000Z,,0.141311807913,1019949.87248002,49820616.24271554,1.54865,-0.0366648,22.7775,2019-11-29T13:39:04.000Z
2441,84,Molecular Future,MOF,molecular-future,11,2018-01-20T00:00:00.000Z,[],,43977788.5443959,2019-11-29T13:39:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x653430560be843c4a3d143d0110e896c2ab8ac0d'}",1.12759841124,24632873.5096246,49589284.492509484,-2.20787,0.417911,6.65742,2019-11-29T13:39:07.000Z
2130,85,Enjin Coin,ENJ,enjin-coin,50,2017-11-01T00:00:00.000Z,[],,784764641.564264,2019-11-29T13:39:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c'}",0.062193919007,2390936.09729561,48807588.55700523,1.55359,4.39464,8.70622,2019-11-29T13:39:06.000Z
2469,86,Zilliqa,ZIL,zilliqa,104,2018-01-25T00:00:00.000Z,['mineable'],,8687360058.0875,2019-11-29T13:39:08.000Z,,0.00540582054909,7861871.75191324,46962309.5193531,0.315907,0.605589,12.1467,2019-11-29T13:39:08.000Z
1698,87,Horizen,ZEN,zencash,34,2017-06-01T00:00:00.000Z,['mineable'],21000000,7868750,2019-11-29T13:39:04.000Z,,5.76807511359,552691.48250369,45387541.050061315,0.813944,3.98193,19.3168,2019-11-29T13:39:04.000Z
4079,88,Silverway,SLV,silverway,5,2019-07-03T00:00:00.000Z,[],,100000000,2019-11-29T13:39:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4c1c4957d22d8f373aed54d0853b090666f6f9de'}",0.448536740417,3699394.21877789,44853674.0417,0.384719,-11.0757,-40.2663,2019-11-29T13:39:14.000Z
